StoreID,ProductID,StockLevel,ReorderLevel
ST0027,P0392,50,11
ST0027,P0237,85,10
ST0027,P0499,138,16
ST0027,P0495,198,37
ST0027,P0045,186,38
ST0027,P0571,189,36
ST0027,P0329,218,11
ST0027,P0096,119,38
ST0027,P0223,61,31
ST0027,P0439,70,35
ST0027,P0515,27,25
ST0027,P0064,64,22
ST0028,P0494,122,20
ST0028,P0203,227,14
ST0028,P0042,156,14
ST0028,P0592,83,16
ST0028,P0163,119,28
ST0028,P0059,126,18
ST0028,P0409,59,36
ST0028,P0349,108,12
ST0028,P0330,104,37
ST0028,P0342,0,25
ST0028,P0348,154,12
ST0028,P0146,199,34
ST0028,P0260,25,36
ST0028,P0159,213,27
ST0028,P0233,32,37
ST0028,P0395,238,20
ST0028,P0598,43,22
ST0028,P0165,69,10
ST0028,P0219,76,32
ST0028,P0542,247,14
ST0028,P0464,17,28
ST0028,P0138,78,21
ST0028,P0547,18,23
ST0028,P0134,79,36
ST0028,P0497,18,12
ST0028,P0446,183,20
ST0028,P0269,91,39
ST0028,P0470,10,18
ST0028,P0193,212,28
ST0028,P0499,38,24
ST0028,P0325,32,33
ST0028,P0549,127,19
ST0028,P0422,184,19
ST0028,P0450,96,18
ST0028,P0485,0,35
ST0028,P0476,247,29
ST0028,P0384,14,27
ST0028,P0188,176,15
ST0028,P0412,181,29
ST0028,P0129,82,33
ST0028,P0531,90,24
ST0028,P0381,132,24
ST0028,P0515,162,36
ST0028,P0548,117,22
ST0028,P0032,14,39
ST0028,P0220,0,18
ST0028,P0447,166,26
ST0028,P0226,0,32
ST0028,P0179,10,19
ST0028,P0047,183,11
ST0028,P0563,63,33
ST0028,P0225,154,13
ST0028,P0481,78,25
ST0028,P0327,68,17
ST0028,P0584,87,21
ST0028,P0501,243,17
ST0028,P0507,33,21
ST0028,P0083,4,36
ST0028,P0589,193,10
ST0028,P0491,105,14
ST0028,P0202,191,38
ST0028,P0566,179,29
ST0028,P0462,130,10
ST0028,P0076,246,25
ST0028,P0524,235,17
ST0028,P0046,4,21
ST0028,P0142,135,36
ST0028,P0356,60,24
ST0028,P0554,21,14
ST0028,P0125,14,28
ST0028,P0280,82,15
ST0028,P0052,240,22
ST0028,P0415,0,16
ST0028,P0474,71,34
ST0028,P0512,100,35
ST0028,P0212,33,27
ST0028,P0420,239,26
ST0028,P0143,170,20
ST0028,P0307,0,15
ST0028,P0343,0,14
ST0029,P0485,0,33
ST0029,P0502,225,39
ST0029,P0487,70,24
ST0029,P0304,241,26
ST0029,P0306,116,16
ST0029,P0136,249,23
ST0029,P0121,236,19
ST0029,P0108,39,29
ST0029,P0242,96,19
ST0029,P0403,61,25
ST0029,P0088,195,37
ST0029,P0323,122,15
ST0029,P0330,136,23
ST0029,P0571,204,14
ST0029,P0369,159,19
ST0029,P0114,222,18
ST0029,P0287,60,15
ST0029,P0588,193,34
ST0029,P0132,74,19
ST0029,P0350,170,32
ST0029,P0479,0,37
ST0029,P0265,81,31
ST0029,P0344,65,37
ST0029,P0245,119,10
ST0029,P0573,181,18
ST0029,P0458,232,14
ST0029,P0418,220,28
ST0029,P0507,194,13
ST0029,P0347,29,35
ST0029,P0149,28,10
ST0029,P0461,96,12
ST0029,P0429,44,31
ST0029,P0395,82,36
ST0029,P0229,148,19
ST0029,P0522,148,18
ST0029,P0178,87,14
ST0029,P0075,78,36
ST0029,P0511,121,10
ST0029,P0321,220,20
ST0029,P0181,79,24
ST0029,P0248,81,18
ST0029,P0594,0,24
ST0029,P0346,100,31
ST0029,P0583,71,21
ST0029,P0183,72,22
ST0029,P0240,245,30
ST0029,P0169,187,39
ST0029,P0533,65,38
ST0029,P0508,44,29
ST0029,P0241,151,29
ST0029,P0471,129,33
ST0029,P0095,54,32
ST0029,P0002,207,21
ST0029,P0286,198,26
ST0029,P0049,214,39
ST0029,P0295,99,19
ST0029,P0272,128,22
ST0029,P0156,119,35
ST0029,P0433,204,31
ST0029,P0391,69,13
ST0029,P0367,95,22
ST0029,P0359,0,14
ST0029,P0273,94,21
ST0029,P0170,186,37
ST0029,P0190,153,36
ST0029,P0585,105,33
ST0029,P0264,156,14
ST0029,P0591,146,23
ST0029,P0163,224,36
ST0029,P0291,232,38
ST0029,P0358,72,14
ST0029,P0138,239,31
ST0029,P0465,72,29
ST0029,P0441,0,19
ST0029,P0080,162,23
ST0029,P0158,122,28
ST0029,P0476,83,28
ST0029,P0577,165,38
ST0029,P0019,143,34
ST0029,P0077,83,15
ST0030,P0011,216,16
ST0030,P0255,0,15
ST0030,P0043,8,21
ST0030,P0376,207,23
ST0030,P0009,234,20
ST0030,P0004,186,33
ST0030,P0099,172,33
ST0030,P0182,113,23
ST0030,P0396,115,17
ST0030,P0382,78,35
ST0030,P0409,240,11
ST0030,P0171,93,37
ST0030,P0191,85,14
ST0030,P0400,235,29
ST0030,P0524,73,37
ST0030,P0242,33,19
ST0030,P0139,209,33
ST0030,P0552,44,19
ST0030,P0341,104,24
ST0030,P0091,127,20
ST0030,P0539,187,17
ST0030,P0368,204,16
ST0030,P0284,143,12
ST0030,P0006,17,12
ST0030,P0413,61,35
ST0030,P0571,190,14
ST0030,P0302,21,10
ST0030,P0150,49,31
ST0030,P0557,36,15
ST0030,P0591,163,24
ST0030,P0214,37,20
ST0030,P0356,116,37
ST0030,P0488,104,32
ST0030,P0370,141,20
ST0030,P0536,87,15
ST0030,P0325,64,17
ST0030,P0152,110,14
ST0030,P0481,156,19
ST0030,P0576,29,19
ST0030,P0565,231,38
ST0030,P0197,99,28
ST0030,P0149,174,12
ST0030,P0435,88,21
ST0030,P0117,15,32
ST0030,P0543,188,25
ST0030,P0375,149,33
ST0030,P0364,124,31
ST0030,P0392,239,38
ST0030,P0134,215,16
ST0030,P0562,233,10
ST0030,P0126,46,27
ST0030,P0433,5,16
ST0030,P0054,177,31
ST0030,P0467,211,28
ST0030,P0107,223,23
ST0030,P0186,207,22
ST0030,P0181,70,19
ST0030,P0428,244,36
ST0030,P0526,187,13
ST0030,P0598,5,31
ST0030,P0062,43,16
ST0030,P0067,226,30
ST0030,P0338,150,12
ST0030,P0504,78,13
ST0030,P0555,142,35
ST0030,P0111,233,17
ST0030,P0491,79,24
ST0030,P0100,16,19
ST0030,P0040,105,33
ST0030,P0587,79,33
ST0030,P0041,152,17
ST0030,P0253,159,11
ST0030,P0079,104,27
ST0030,P0176,99,28
ST0030,P0102,219,29
ST0030,P0309,79,17
ST0030,P0256,0,30
ST0030,P0165,14,22
ST0030,P0146,181,19
ST0030,P0345,198,30
ST0031,P0160,152,10
ST0031,P0446,82,19
ST0031,P0063,47,39
ST0031,P0205,7,14
ST0031,P0539,165,15
ST0031,P0077,189,26
ST0031,P0573,110,19
ST0031,P0588,113,15
ST0031,P0329,248,25
ST0031,P0460,38,38
ST0031,P0525,67,29
ST0031,P0045,0,18
ST0031,P0010,66,12
ST0031,P0562,0,37
ST0031,P0515,96,35
ST0031,P0244,19,15
ST0031,P0437,230,26
ST0031,P0512,3,39
ST0031,P0211,33,22
ST0031,P0347,111,37
ST0031,P0074,137,22
ST0031,P0549,235,12
ST0031,P0356,234,20
ST0031,P0593,87,13
ST0031,P0313,0,16
ST0031,P0452,143,35
ST0031,P0529,121,36
ST0031,P0225,48,27
ST0031,P0350,232,28
ST0031,P0385,68,12
ST0031,P0274,173,30
ST0031,P0527,100,16
ST0031,P0378,16,16
ST0031,P0447,91,12
ST0031,P0164,116,23
ST0031,P0395,97,25
ST0031,P0060,121,20
ST0031,P0360,151,11
ST0031,P0489,162,11
ST0031,P0289,0,23
ST0031,P0501,191,14
ST0031,P0127,232,27
ST0031,P0008,170,31
ST0031,P0296,72,37
ST0031,P0418,175,37
ST0031,P0257,0,29
ST0031,P0423,186,19
ST0031,P0400,97,20
ST0031,P0170,56,21
ST0031,P0288,163,38
ST0031,P0262,122,39
ST0031,P0459,0,35
ST0031,P0278,168,23
ST0031,P0392,192,34
ST0031,P0592,232,37
ST0031,P0443,135,25
ST0031,P0301,187,26
ST0031,P0139,171,15
ST0031,P0383,201,25
ST0031,P0467,197,12
ST0031,P0390,234,22
ST0031,P0285,177,12
ST0031,P0038,238,38
ST0031,P0584,157,11
ST0031,P0251,125,38
ST0031,P0436,37,28
ST0031,P0379,126,14
ST0031,P0102,41,18
ST0031,P0520,80,27
ST0031,P0363,188,18
ST0031,P0492,186,25
ST0031,P0112,247,23
ST0031,P0413,225,16
ST0031,P0090,207,11
ST0031,P0134,105,21
ST0031,P0137,99,15
ST0031,P0341,85,34
ST0031,P0495,177,36
ST0031,P0005,143,24
ST0031,P0453,52,15
ST0032,P0592,197,30
ST0032,P0517,171,39
ST0032,P0467,142,33
ST0032,P0596,71,39
ST0032,P0081,47,12
ST0032,P0474,231,15
ST0032,P0252,185,15
ST0032,P0444,150,14
ST0032,P0037,157,25
ST0032,P0119,18,23
ST0032,P0547,40,28
ST0032,P0424,152,28
ST0032,P0529,176,39
ST0032,P0359,0,27
ST0032,P0165,63,26
ST0032,P0266,77,25
ST0032,P0372,113,22
ST0032,P0257,0,16
ST0032,P0598,45,20
ST0032,P0248,59,26
ST0032,P0309,163,29
ST0032,P0336,9,36
ST0032,P0013,14,38
ST0032,P0357,112,24
ST0032,P0149,78,12
ST0032,P0476,70,39
ST0032,P0385,194,28
ST0032,P0188,131,21
ST0032,P0126,102,39
ST0032,P0137,173,31
ST0032,P0297,65,31
ST0032,P0275,54,12
ST0032,P0080,83,32
ST0032,P0229,239,30
ST0032,P0315,133,16
ST0032,P0201,83,23
ST0032,P0209,164,36
ST0032,P0102,47,24
ST0032,P0180,88,28
ST0032,P0420,7,32
ST0032,P0573,183,19
ST0032,P0254,16,35
ST0032,P0339,0,23
ST0032,P0559,241,23
ST0032,P0330,166,14
ST0032,P0301,172,30
ST0032,P0455,123,28
ST0032,P0112,150,29
ST0032,P0403,196,28
ST0032,P0587,120,37
ST0032,P0236,80,23
ST0032,P0153,65,27
ST0032,P0106,51,35
ST0032,P0317,83,35
ST0032,P0440,93,32
ST0032,P0375,106,12
ST0032,P0337,237,29
ST0032,P0186,172,26
ST0032,P0454,0,38
ST0032,P0560,140,29
ST0032,P0241,130,21
ST0032,P0115,202,25
ST0032,P0488,26,20
ST0032,P0291,30,12
ST0032,P0599,94,18
ST0032,P0006,12,26
ST0032,P0348,38,25
ST0032,P0519,152,12
ST0032,P0364,220,33
ST0032,P0590,211,19
ST0032,P0244,2,34
ST0032,P0258,100,19
ST0032,P0520,98,16
ST0032,P0521,191,39
ST0032,P0475,6,17
ST0032,P0189,3,10
ST0032,P0548,86,31
ST0032,P0594,0,36
ST0032,P0142,133,15
ST0032,P0436,33,35
ST0033,P0394,141,31
ST0033,P0319,39,32
ST0033,P0389,0,28
ST0033,P0352,64,27
ST0033,P0557,59,25
ST0033,P0137,41,10
ST0033,P0129,209,27
ST0033,P0270,61,23
ST0033,P0237,77,19
ST0033,P0337,148,32
ST0033,P0047,191,15
ST0033,P0455,14,38
ST0033,P0386,235,19
ST0033,P0419,150,22
ST0033,P0084,53,22
ST0033,P0548,156,36
ST0033,P0183,9,39
ST0033,P0254,116,26
ST0033,P0302,60,39
ST0033,P0553,210,31
ST0033,P0324,237,12
ST0033,P0005,84,16
ST0033,P0069,44,38
ST0033,P0535,42,14
ST0033,P0312,1,34
ST0033,P0146,196,18
ST0033,P0202,85,21
ST0033,P0284,212,20
ST0033,P0456,0,36
ST0033,P0435,29,29
ST0033,P0513,241,37
ST0033,P0111,84,23
ST0033,P0491,32,28
ST0033,P0070,227,34
ST0033,P0048,41,19
ST0033,P0519,63,31
ST0033,P0219,13,34
ST0033,P0054,234,35
ST0033,P0540,236,32
ST0033,P0539,162,20
ST0033,P0095,236,37
ST0033,P0489,23,37
ST0033,P0581,240,38
ST0033,P0256,0,25
ST0033,P0363,160,29
ST0033,P0406,177,34
ST0033,P0306,65,18
ST0033,P0168,215,10
ST0033,P0365,144,33
ST0033,P0359,0,30
ST0033,P0523,51,39
ST0033,P0586,108,30
ST0033,P0593,156,15
ST0033,P0052,83,36
ST0033,P0169,23,11
ST0033,P0467,114,36
ST0033,P0147,173,10
ST0033,P0239,61,11
ST0033,P0537,237,30
ST0033,P0053,71,20
ST0033,P0598,143,17
ST0033,P0222,22,17
ST0033,P0013,184,29
ST0033,P0245,25,15
ST0033,P0452,137,14
ST0033,P0322,245,16
ST0033,P0179,163,14
ST0033,P0283,197,36
ST0033,P0191,119,21
ST0033,P0295,146,22
ST0033,P0496,194,31
ST0033,P0475,97,22
ST0033,P0445,76,37
ST0033,P0152,57,29
ST0033,P0297,143,37
ST0033,P0433,109,13
ST0033,P0055,180,39
ST0033,P0140,72,20
ST0033,P0369,33,33
ST0033,P0101,122,21
ST0034,P0156,245,15
ST0034,P0104,97,16
ST0034,P0570,136,33
ST0034,P0550,48,13
ST0034,P0094,121,37
ST0034,P0362,245,16
ST0034,P0590,229,16
ST0034,P0247,101,39
ST0034,P0367,82,22
ST0034,P0286,117,38
ST0034,P0565,87,32
ST0034,P0514,235,10
ST0034,P0345,50,10
ST0034,P0212,52,30
ST0034,P0455,144,12
ST0034,P0053,73,33
ST0034,P0343,0,13
ST0034,P0236,61,22
ST0034,P0255,0,17
ST0034,P0074,167,36
ST0034,P0079,207,31
ST0034,P0007,107,29
ST0034,P0073,0,12
ST0034,P0220,0,21
ST0034,P0446,109,21
ST0034,P0003,85,25
ST0034,P0230,100,11
ST0034,P0063,122,18
ST0034,P0222,40,31
ST0034,P0207,173,20
ST0034,P0229,81,27
ST0034,P0339,163,11
ST0034,P0294,33,15
ST0034,P0135,208,17
ST0034,P0235,88,33
ST0034,P0259,87,30
ST0034,P0415,0,38
ST0034,P0388,81,37
ST0034,P0439,130,20
ST0034,P0250,237,37
ST0034,P0476,247,27
ST0034,P0382,18,14
ST0034,P0009,172,34
ST0034,P0473,155,35
ST0034,P0034,10,36
ST0034,P0215,207,27
ST0034,P0121,12,13
ST0034,P0553,242,10
ST0034,P0043,180,14
ST0034,P0289,0,14
ST0034,P0458,83,19
ST0034,P0091,235,26
ST0034,P0251,173,14
ST0034,P0587,245,33
ST0034,P0267,171,25
ST0034,P0404,192,29
ST0034,P0066,188,30
ST0034,P0422,199,16
ST0034,P0374,47,15
ST0034,P0208,123,15
ST0034,P0226,0,13
ST0034,P0416,77,34
ST0034,P0597,22,37
ST0034,P0396,14,36
ST0034,P0524,229,23
ST0034,P0379,215,33
ST0034,P0285,198,15
ST0034,P0180,0,24
ST0034,P0340,76,27
ST0034,P0295,177,39
ST0034,P0163,51,19
ST0034,P0246,65,38
ST0034,P0093,5,18
ST0034,P0239,123,30
ST0034,P0518,161,32
ST0034,P0290,7,20
ST0034,P0588,125,23
ST0034,P0293,205,39
ST0034,P0253,148,30
ST0034,P0499,206,32
ST0035,P0544,82,15
ST0035,P0244,110,29
ST0035,P0171,101,24
ST0035,P0387,50,36
ST0035,P0500,49,21
ST0035,P0182,61,16
ST0035,P0495,182,29
ST0035,P0563,174,28
ST0035,P0246,211,14
ST0035,P0554,31,38
ST0035,P0293,201,37
ST0035,P0117,201,39
ST0035,P0167,78,20
ST0035,P0256,0,11
ST0035,P0371,248,19
ST0035,P0240,111,11
ST0035,P0192,0,18
ST0035,P0431,6,10
ST0035,P0004,111,10
ST0035,P0207,58,37
ST0035,P0132,59,21
ST0035,P0351,192,38
ST0035,P0056,82,31
ST0035,P0146,57,32
ST0035,P0315,141,17
ST0035,P0291,248,13
ST0035,P0585,55,20
ST0035,P0546,220,34
ST0035,P0116,139,33
ST0035,P0496,20,29
ST0035,P0439,132,13
ST0035,P0230,247,10
ST0035,P0427,207,34
ST0035,P0040,197,27
ST0035,P0191,111,29
ST0035,P0545,199,37
ST0035,P0074,22,26
ST0035,P0152,143,17
ST0035,P0484,106,34
ST0035,P0388,207,37
ST0035,P0176,189,38
ST0035,P0579,69,28
ST0035,P0234,193,10
ST0035,P0590,179,34
ST0035,P0328,179,33
ST0035,P0070,198,21
ST0035,P0133,4,23
ST0035,P0344,55,16
ST0035,P0013,122,28
ST0035,P0465,49,18
ST0035,P0507,232,17
ST0035,P0194,30,35
ST0035,P0397,119,17
ST0035,P0447,146,26
ST0035,P0108,177,21
ST0035,P0112,200,13
ST0035,P0197,97,12
ST0035,P0035,0,24
ST0035,P0494,85,39
ST0035,P0464,234,17
ST0035,P0428,185,38
ST0035,P0410,100,32
ST0035,P0062,212,32
ST0035,P0141,195,20
ST0035,P0214,181,34
ST0035,P0342,0,30
ST0035,P0131,128,39
ST0035,P0581,139,32
ST0035,P0320,169,29
ST0035,P0429,107,12
ST0035,P0369,195,34
ST0035,P0008,143,36
ST0035,P0066,244,11
ST0035,P0556,89,31
ST0035,P0467,179,27
ST0035,P0472,220,34
ST0035,P0308,0,19
ST0035,P0435,214,14
ST0035,P0096,20,31
ST0035,P0103,167,31
ST0036,P0414,19,13
ST0036,P0050,234,31
ST0036,P0168,176,16
ST0036,P0523,131,30
ST0036,P0346,241,39
ST0036,P0558,236,17
ST0036,P0494,226,38
ST0036,P0379,96,22
ST0036,P0021,4,27
ST0036,P0015,47,18
ST0036,P0565,7,34
ST0036,P0156,64,16
ST0036,P0117,200,22
ST0036,P0455,31,33
ST0036,P0592,226,29
ST0036,P0391,214,19
ST0036,P0355,154,31
ST0036,P0481,105,31
ST0036,P0223,88,24
ST0036,P0229,92,26
ST0036,P0218,165,20
ST0036,P0135,81,15
ST0036,P0501,152,28
ST0036,P0071,201,23
ST0036,P0310,202,12
ST0036,P0207,162,30
ST0036,P0539,90,31
ST0036,P0548,108,15
ST0036,P0017,172,22
ST0036,P0327,97,15
ST0036,P0351,174,32
ST0036,P0243,240,13
ST0036,P0598,133,19
ST0036,P0066,170,17
ST0036,P0554,98,24
ST0036,P0359,0,30
ST0036,P0069,201,34
ST0036,P0497,0,18
ST0036,P0410,156,22
ST0036,P0053,240,24
ST0036,P0009,223,33
ST0036,P0393,242,38
ST0036,P0013,37,38
ST0036,P0246,52,16
ST0036,P0567,248,34
ST0036,P0328,223,32
ST0036,P0095,216,37
ST0036,P0103,70,35
ST0036,P0460,239,32
ST0036,P0028,135,30
ST0036,P0068,234,21
ST0036,P0472,131,22
ST0036,P0098,218,38
ST0036,P0384,208,32
ST0036,P0337,144,26
ST0036,P0372,115,28
ST0036,P0235,96,14
ST0036,P0443,165,10
ST0036,P0579,170,27
ST0036,P0385,133,37
ST0036,P0285,132,31
ST0036,P0192,0,31
ST0036,P0303,106,37
ST0036,P0162,55,31
ST0036,P0452,9,25
ST0036,P0186,57,33
ST0036,P0004,41,39
ST0036,P0401,108,34
ST0036,P0122,214,27
ST0036,P0195,31,38
ST0036,P0274,187,16
ST0036,P0468,75,27
ST0036,P0336,233,13
ST0036,P0483,198,25
ST0036,P0191,164,25
ST0036,P0210,248,39
ST0036,P0248,23,36
ST0036,P0256,0,32
ST0036,P0517,143,10
ST0036,P0284,163,12
ST0037,P0192,0,37
ST0037,P0414,140,29
ST0037,P0117,103,25
ST0037,P0374,243,38
ST0037,P0082,92,14
ST0037,P0394,219,34
ST0037,P0525,220,36
ST0037,P0219,229,39
ST0037,P0094,189,37
ST0037,P0098,171,22
ST0037,P0441,0,19
ST0037,P0021,145,19
ST0037,P0512,45,26
ST0037,P0500,106,23
ST0037,P0040,29,34
ST0037,P0582,89,35
ST0037,P0006,177,17
ST0037,P0490,117,39
ST0037,P0446,203,32
ST0037,P0474,182,30
ST0037,P0118,0,11
ST0037,P0224,79,31
ST0037,P0288,48,22
ST0037,P0566,183,34
ST0037,P0340,59,34
ST0037,P0140,73,23
ST0037,P0163,202,21
ST0037,P0168,184,32
ST0037,P0054,108,14
ST0037,P0260,42,38
ST0037,P0563,179,14
ST0037,P0243,11,12
ST0037,P0426,192,36
ST0037,P0327,219,22
ST0037,P0334,211,37
ST0037,P0151,111,23
ST0037,P0002,242,20
ST0037,P0590,151,30
ST0037,P0202,232,34
ST0037,P0218,206,24
ST0037,P0076,86,14
ST0037,P0109,229,17
ST0037,P0174,40,14
ST0037,P0600,67,26
ST0037,P0127,49,20
ST0037,P0048,108,21
ST0037,P0535,237,27
ST0037,P0384,46,19
ST0037,P0381,76,33
ST0037,P0341,201,33
ST0037,P0395,94,35
ST0037,P0197,244,22
ST0037,P0044,25,35
ST0037,P0516,29,35
ST0037,P0149,248,36
ST0037,P0133,40,18
ST0037,P0396,64,18
ST0037,P0319,93,22
ST0037,P0357,66,23
ST0037,P0579,89,22
ST0037,P0408,227,32
ST0037,P0313,0,13
ST0037,P0402,117,12
ST0037,P0257,0,30
ST0037,P0495,192,29
ST0037,P0075,146,28
ST0037,P0279,10,13
ST0037,P0284,244,34
ST0037,P0185,28,29
ST0037,P0491,22,33
ST0037,P0501,144,29
ST0037,P0250,134,35
ST0037,P0326,212,25
ST0037,P0372,48,14
ST0037,P0036,86,12
ST0037,P0022,56,19
ST0037,P0113,77,15
ST0037,P0122,154,19
ST0037,P0489,163,19
ST0037,P0276,26,26
ST0038,P0103,58,11
ST0038,P0170,248,31
ST0038,P0515,30,35
ST0038,P0257,0,30
ST0038,P0384,145,13
ST0038,P0460,55,25
ST0038,P0230,194,38
ST0038,P0381,130,19
ST0038,P0569,207,29
ST0038,P0434,245,15
ST0038,P0200,149,12
ST0038,P0436,134,34
ST0038,P0218,207,21
ST0038,P0152,218,31
ST0038,P0420,134,20
ST0038,P0467,168,39
ST0038,P0447,85,20
ST0038,P0275,151,15
ST0038,P0297,200,31
ST0038,P0344,64,18
ST0038,P0036,32,27
ST0038,P0372,205,38
ST0038,P0463,178,17
ST0038,P0405,13,36
ST0038,P0346,243,35
ST0038,P0175,240,19
ST0038,P0506,74,38
ST0038,P0120,141,33
ST0038,P0289,0,37
ST0038,P0536,184,16
ST0038,P0431,91,11
ST0038,P0004,2,35
ST0038,P0233,35,21
ST0038,P0507,84,30
ST0038,P0184,75,13
ST0038,P0577,180,11
ST0038,P0439,226,15
ST0038,P0186,125,17
ST0038,P0573,135,16
ST0038,P0448,177,24
ST0038,P0469,242,25
ST0038,P0526,120,24
ST0038,P0061,206,20
ST0038,P0562,178,13
ST0038,P0202,23,27
ST0038,P0174,198,19
ST0038,P0234,70,36
ST0038,P0481,129,13
ST0038,P0034,120,39
ST0038,P0553,188,19
ST0038,P0466,212,22
ST0038,P0068,171,22
ST0038,P0317,198,19
ST0038,P0287,29,27
ST0038,P0176,97,12
ST0038,P0365,204,30
ST0038,P0227,106,32
ST0038,P0260,218,36
ST0038,P0475,159,38
ST0038,P0110,67,18
ST0038,P0356,109,33
ST0038,P0426,99,30
ST0038,P0139,130,29
ST0038,P0243,22,28
ST0038,P0450,39,26
ST0038,P0016,151,11
ST0038,P0330,155,14
ST0038,P0221,180,12
ST0038,P0048,69,34
ST0038,P0323,176,14
ST0038,P0367,246,21
ST0038,P0579,235,13
ST0038,P0493,0,18
ST0038,P0248,196,29
ST0038,P0418,33,34
ST0038,P0258,232,25
ST0038,P0395,122,37
ST0038,P0282,184,28
ST0038,P0427,85,18
ST0038,P0362,86,18
ST0039,P0332,168,21
ST0039,P0428,153,15
ST0039,P0178,9,19
ST0039,P0496,25,31
ST0039,P0242,85,29
ST0039,P0039,162,15
ST0039,P0372,108,12
ST0039,P0255,0,39
ST0039,P0570,243,32
ST0039,P0281,188,39
ST0039,P0162,33,21
ST0039,P0264,2,28
ST0039,P0102,157,17
ST0039,P0073,0,39
ST0039,P0174,64,24
ST0039,P0136,122,20
ST0039,P0590,88,22
ST0039,P0211,108,30
ST0039,P0254,84,28
ST0039,P0415,0,26
ST0039,P0490,103,16
ST0039,P0532,33,12
ST0039,P0190,141,32
ST0039,P0367,116,12
ST0039,P0244,57,22
ST0039,P0161,162,28
ST0039,P0025,57,29
ST0039,P0082,12,22
ST0039,P0057,174,38
ST0039,P0165,179,13
ST0039,P0324,86,23
ST0039,P0446,240,34
ST0039,P0274,115,30
ST0039,P0202,189,20
ST0039,P0013,246,15
ST0039,P0287,9,23
ST0039,P0533,34,34
ST0039,P0300,175,18
ST0039,P0499,205,23
ST0039,P0093,163,13
ST0039,P0189,106,18
ST0039,P0419,61,13
ST0039,P0454,0,27
ST0039,P0465,44,26
ST0039,P0354,58,13
ST0039,P0586,204,24
ST0039,P0059,181,17
ST0039,P0409,132,24
ST0039,P0253,155,37
ST0039,P0268,172,23
ST0039,P0556,172,34
ST0039,P0374,144,10
ST0039,P0494,28,36
ST0039,P0001,243,39
ST0039,P0256,0,32
ST0039,P0196,209,31
ST0039,P0473,82,34
ST0039,P0065,120,14
ST0039,P0450,27,12
ST0039,P0502,28,33
ST0039,P0112,17,36
ST0039,P0107,114,36
ST0039,P0140,109,15
ST0039,P0427,187,37
ST0039,P0250,239,33
ST0039,P0215,115,13
ST0039,P0294,166,22
ST0039,P0453,229,37
ST0039,P0276,13,33
ST0039,P0396,239,24
ST0039,P0341,28,26
ST0039,P0464,126,11
ST0039,P0588,150,33
ST0039,P0340,90,27
ST0039,P0199,73,24
ST0039,P0394,38,18
ST0039,P0471,54,15
ST0039,P0111,181,34
ST0039,P0482,74,16
ST0039,P0361,28,22
ST0040,P0225,114,34
ST0040,P0523,217,32
ST0040,P0400,212,18
ST0040,P0501,22,12
ST0040,P0413,70,14
ST0040,P0219,54,31
ST0040,P0091,66,25
ST0040,P0037,90,38
ST0040,P0167,199,33
ST0040,P0407,36,14
ST0040,P0420,222,17
ST0040,P0580,157,12
ST0040,P0215,189,29
ST0040,P0154,93,24
ST0040,P0023,35,32
ST0040,P0195,248,29
ST0040,P0221,162,37
ST0040,P0035,0,27
ST0040,P0290,171,11
ST0040,P0419,1,36
ST0040,P0143,26,34
ST0040,P0558,109,15
ST0040,P0068,103,25
ST0040,P0224,103,37
ST0040,P0211,152,31
ST0040,P0469,195,34
ST0040,P0081,223,15
ST0040,P0137,172,39
ST0040,P0435,82,27
ST0040,P0443,134,14
ST0040,P0216,98,30
ST0040,P0320,123,16
ST0040,P0259,103,25
ST0040,P0484,226,13
ST0040,P0017,13,28
ST0040,P0006,58,32
ST0040,P0111,109,12
ST0040,P0118,0,13
ST0040,P0471,19,32
ST0040,P0405,138,37
ST0040,P0133,85,15
ST0040,P0237,26,35
ST0040,P0283,86,21
ST0040,P0070,234,32
ST0040,P0513,146,28
ST0040,P0198,224,23
ST0040,P0239,109,17
ST0040,P0592,245,34
ST0040,P0455,174,14
ST0040,P0063,245,10
ST0040,P0430,148,11
ST0040,P0571,45,16
ST0040,P0446,133,34
ST0040,P0036,151,13
ST0040,P0432,162,24
ST0040,P0148,107,34
ST0040,P0322,212,39
ST0040,P0066,3,32
ST0040,P0359,0,23
ST0040,P0281,65,35
ST0040,P0310,147,31
ST0040,P0470,146,30
ST0040,P0087,128,34
ST0040,P0381,170,25
ST0040,P0187,202,14
ST0040,P0175,220,33
ST0040,P0530,9,38
ST0040,P0428,125,16
ST0040,P0209,4,10
ST0040,P0541,211,13
ST0040,P0129,81,39
ST0040,P0181,27,34
ST0040,P0245,45,33
ST0040,P0427,212,27
ST0040,P0201,44,34
ST0040,P0537,149,21
ST0040,P0196,1,11
ST0040,P0360,93,36
ST0040,P0313,0,16
ST0040,P0130,149,39
ST0041,P0465,210,35
ST0041,P0018,240,12
ST0041,P0163,129,27
ST0041,P0200,175,30
ST0041,P0374,22,35
ST0041,P0010,168,18
ST0041,P0432,169,39
ST0041,P0229,59,34
ST0041,P0079,156,18
ST0041,P0258,249,15
ST0041,P0158,192,22
ST0041,P0492,204,13
ST0041,P0500,123,33
ST0041,P0213,60,16
ST0041,P0509,144,31
ST0041,P0266,163,15
ST0041,P0156,95,37
ST0041,P0336,143,29
ST0041,P0170,32,23
ST0041,P0201,107,28
ST0041,P0099,219,21
ST0041,P0597,240,16
ST0041,P0232,0,29
