OrderID,CustomerID,Date,ProductID,Quantity,Price,TotalAmount,StoreID,OrderStatus
ORD0114407,CUST041685,2024-11-11,P0394,1,32376.31,32376.31,ST0013,Completed
ORD0128599,CUST024007,2024-11-11,P0389,1,40797.85,40797.85,ST0038,Completed
ORD0128588,CUST009366,2024-11-11,P0549,1,35439.74,35439.74,ST0025,Completed
ORD0041226,CUST029706,2024-11-11,P0206,2,18057.65,36115.3,ST0047,Completed
ORD0071175,CUST026979,2024-11-11,P0241,1,93967.71,93967.71,ST0025,Completed
ORD0100266,CUST014393,2024-11-11,P0204,1,53007.74,53007.74,ST0020,Completed
ORD0168512,CUST013096,2024-11-11,P0457,1,92059.32,92059.32,ST0032,Completed
ORD0233917,CUST024067,2024-11-11,P0133,1,119094.43,119094.43,ST0031,Completed
ORD0067340,CUST042092,2024-11-11,P0424,1,17492.36,17492.36,ST0014,Completed
ORD0019010,CUST039808,2024-11-11,P0174,1,145776.66,145776.66,ST0009,Completed
ORD0005343,CUST019755,2024-11-11,P0494,1,53573.89,53573.89,ST0058,Completed
ORD0233372,CUST041607,2024-11-11,P0500,2,49043.61,98087.22,ST0057,Completed
ORD0161180,CUST020811,2024-11-11,P0310,1,22151.38,22151.38,ST0054,Completed
ORD0065691,CUST046041,2024-11-11,P0348,1,158740.53,158740.53,ST0007,Completed
ORD0083958,CUST009134,2024-11-11,P0212,1,29435.88,29435.88,ST0012,Completed
ORD0131833,CUST042527,2024-11-11,P0298,1,13924.89,13924.89,ST0022,Completed
ORD0078301,CUST012312,2024-11-11,P0517,1,116570.81,116570.81,ST0038,Completed
ORD0020397,CUST020248,2024-11-11,P0251,1,57261.51,57261.51,ST0052,Completed
ORD0232410,CUST045397,2024-11-11,P0220,1,69186.26,69186.26,ST0032,Completed
ORD0084277,CUST002607,2024-11-11,P0080,1,8166.1,8166.1,ST0037,Completed
ORD0038633,CUST037563,2024-11-11,P0396,1,48628.0,48628.0,ST0005,Completed
ORD0042636,CUST041608,2024-11-11,P0284,1,24420.18,24420.18,ST0044,Completed
ORD0232344,CUST039651,2024-11-11,P0073,1,42654.16,42654.16,ST0012,Completed
ORD0064405,CUST000654,2024-11-11,P0132,1,28783.72,28783.72,ST0023,Completed
ORD0245960,CUST028931,2024-11-11,P0238,1,159195.0,159195.0,ST0058,Completed
ORD0040869,CUST047552,2024-11-11,P0572,2,12843.84,25687.68,ST0059,Completed
ORD0231939,CUST034322,2024-11-11,P0269,1,121254.5,121254.5,ST0027,Completed
ORD0083394,CUST008016,2024-11-11,P0438,1,30944.31,30944.31,ST0039,Completed
ORD0067691,CUST028154,2024-11-11,P0379,1,16612.04,16612.04,ST0013,Completed
ORD0083246,CUST006811,2024-11-11,P0283,1,39794.85,39794.85,ST0010,Completed
ORD0168352,CUST030389,2024-11-11,P0145,1,30376.33,30376.33,ST0035,Completed
ORD0140695,CUST036123,2024-11-11,P0546,1,99697.22,99697.22,ST0054,Completed
ORD0016244,CUST043107,2024-11-11,P0534,1,66041.98,66041.98,ST0014,Completed
ORD0244611,CUST013606,2024-11-11,P0357,1,69798.24,69798.24,ST0032,Completed
ORD0016313,CUST035149,2024-11-11,P0351,1,57433.97,57433.97,ST0032,Completed
ORD0006497,CUST041947,2024-11-11,P0174,1,145776.66,145776.66,ST0047,Completed
ORD0070271,CUST040800,2024-11-11,P0503,1,47826.25,47826.25,ST0027,Completed
ORD0131248,CUST039562,2024-11-11,P0082,1,59210.32,59210.32,ST0002,Completed
ORD0189655,CUST048765,2024-11-11,P0556,1,52788.07,52788.07,ST0050,Completed
ORD0069995,CUST019613,2024-11-11,P0343,2,17796.72,35593.44,ST0033,Completed
ORD0006307,CUST014677,2024-11-11,P0396,1,48628.0,48628.0,ST0021,Completed
ORD0004544,CUST024668,2024-11-11,P0330,1,47655.19,47655.19,ST0039,Completed
ORD0069543,CUST020938,2024-11-11,P0122,2,50116.83,100233.66,ST0037,Completed
ORD0213397,CUST016665,2024-11-11,P0535,1,45717.23,45717.23,ST0052,Completed
ORD0151590,CUST010542,2024-11-11,P0572,1,12843.84,12843.84,ST0016,Completed
ORD0178694,CUST010724,2024-11-11,P0033,1,118928.89,118928.89,ST0055,Completed
ORD0069030,CUST016132,2024-11-11,P0181,1,62687.95,62687.95,ST0013,Completed
ORD0017617,CUST038927,2024-11-11,P0218,1,44316.22,44316.22,ST0047,Completed
ORD0017894,CUST012324,2024-11-11,P0071,1,16811.27,16811.27,ST0031,Completed
ORD0216322,CUST010259,2024-11-11,P0190,1,20955.74,20955.74,ST0052,Completed
ORD0234534,CUST038902,2024-11-11,P0300,1,68479.94,68479.94,ST0038,Completed
ORD0101605,CUST035507,2024-11-11,P0299,2,11610.23,23220.46,ST0055,Completed
ORD0151628,CUST017067,2024-11-11,P0100,1,19227.75,19227.75,ST0021,Completed
ORD0069438,CUST005308,2024-11-11,P0287,1,31616.54,31616.54,ST0018,Completed
ORD0191549,CUST005698,2024-11-11,P0031,1,59918.57,59918.57,ST0048,Completed
ORD0090723,CUST021028,2024-11-11,P0360,1,36502.32,36502.32,ST0026,Completed
ORD0149029,CUST015281,2024-11-11,P0398,1,40120.56,40120.56,ST0001,Completed
ORD0222193,CUST037845,2024-11-11,P0360,1,36502.32,36502.32,ST0019,Completed
ORD0112468,CUST028943,2024-11-11,P0020,1,35815.54,35815.54,ST0010,Completed
ORD0034419,CUST005312,2024-11-11,P0049,1,69270.78,69270.78,ST0045,Completed
ORD0152975,CUST047763,2024-11-11,P0240,1,59625.27,59625.27,ST0042,Completed
ORD0220976,CUST039333,2024-11-11,P0436,1,107623.55,107623.55,ST0022,Completed
ORD0148315,CUST027365,2024-11-11,P0014,2,13858.24,27716.48,ST0007,Completed
ORD0211463,CUST032049,2024-11-11,P0179,1,34539.74,34539.74,ST0018,Completed
ORD0045688,CUST037061,2024-11-11,P0071,1,16811.27,16811.27,ST0019,Completed
ORD0109579,CUST026525,2024-11-11,P0204,1,53007.74,53007.74,ST0006,Completed
ORD0154790,CUST034823,2024-11-11,P0102,2,40793.79,81587.58,ST0040,Completed
ORD0047878,CUST026704,2024-11-11,P0255,1,8872.43,8872.43,ST0052,Completed
ORD0046841,CUST023012,2024-11-11,P0375,1,16205.23,16205.23,ST0044,Completed
ORD0211708,CUST033312,2024-11-11,P0402,1,61369.95,61369.95,ST0026,Completed
ORD0110889,CUST046440,2024-11-11,P0467,1,151543.34,151543.34,ST0005,Completed
ORD0211716,CUST044948,2024-11-11,P0379,1,16612.04,16612.04,ST0058,Completed
ORD0152786,CUST001714,2024-11-11,P0264,2,51679.87,103359.74,ST0001,Completed
ORD0111795,CUST009499,2024-11-11,P0243,1,41353.48,41353.48,ST0001,Completed
ORD0223679,CUST027814,2024-11-11,P0270,1,24267.92,24267.92,ST0059,Completed
ORD0222976,CUST026294,2024-11-11,P0559,1,18849.04,18849.04,ST0048,Completed
ORD0206928,CUST014932,2024-11-11,P0522,1,33357.83,33357.83,ST0056,Completed
ORD0035706,CUST045696,2024-11-11,P0155,2,24340.03,48680.06,ST0016,Completed
ORD0117207,CUST015342,2024-11-11,P0023,1,23069.13,23069.13,ST0029,Completed
ORD0148188,CUST033372,2024-11-11,P0514,1,76738.92,76738.92,ST0053,Completed
ORD0146665,CUST021469,2024-11-11,P0131,1,35220.38,35220.38,ST0040,Completed
ORD0110708,CUST027219,2024-11-11,P0467,1,151543.34,151543.34,ST0056,Completed
ORD0210957,CUST030872,2024-11-11,P0542,1,61359.33,61359.33,ST0054,Completed
ORD0034113,CUST035806,2024-11-11,P0174,1,145776.66,145776.66,ST0033,Completed
ORD0204495,CUST000851,2024-11-11,P0252,1,39419.93,39419.93,ST0030,Completed
ORD0051474,CUST038697,2024-11-11,P0432,1,53604.97,53604.97,ST0001,Completed
ORD0219683,CUST003608,2024-11-11,P0524,1,92610.74,92610.74,ST0009,Completed
ORD0109436,CUST002977,2024-11-11,P0345,1,52387.58,52387.58,ST0004,Completed
ORD0217645,CUST009723,2024-11-11,P0236,1,52454.2,52454.2,ST0055,Completed
ORD0209087,CUST029050,2024-11-11,P0323,2,35631.56,71263.12,ST0008,Completed
ORD0029931,CUST047037,2024-11-11,P0238,1,159195.0,159195.0,ST0007,Completed
ORD0206056,CUST006373,2024-11-11,P0278,2,15263.9,30527.8,ST0046,Completed
ORD0119290,CUST024327,2024-11-11,P0546,1,99697.22,99697.22,ST0031,Completed
ORD0207949,CUST018615,2024-11-11,P0252,1,39419.93,39419.93,ST0001,Completed
ORD0149091,CUST012035,2024-11-11,P0481,1,98411.29,98411.29,ST0011,Completed
ORD0205806,CUST009487,2024-11-11,P0484,1,62162.24,62162.24,ST0031,Completed
ORD0052192,CUST003878,2024-11-11,P0227,1,74877.2,74877.2,ST0028,Completed
ORD0219733,CUST020952,2024-11-11,P0150,1,43332.09,43332.09,ST0054,Completed
ORD0047619,CUST024997,2024-11-11,P0017,1,26069.09,26069.09,ST0020,Completed
ORD0112486,CUST004490,2024-11-11,P0376,1,159348.79,159348.79,ST0057,Completed
ORD0029782,CUST046860,2024-11-11,P0551,1,33111.72,33111.72,ST0019,Completed
ORD0228394,CUST020413,2024-11-12,P0350,1,131485.97,131485.97,ST0036,Completed
ORD0190190,CUST038319,2024-11-12,P0090,1,103641.61,103641.61,ST0043,Completed
ORD0094301,CUST048616,2024-11-12,P0406,1,63068.18,63068.18,ST0017,Completed
ORD0118420,CUST043703,2024-11-12,P0532,1,149269.26,149269.26,ST0052,Completed
ORD0042218,CUST009874,2024-11-12,P0025,2,36781.96,73563.92,ST0021,Completed
ORD0001807,CUST023243,2024-11-12,P0026,1,63002.93,63002.93,ST0004,Completed
ORD0038266,CUST001345,2024-11-12,P0336,1,57124.84,57124.84,ST0017,Completed
ORD0207692,CUST026110,2024-11-12,P0040,1,65272.38,65272.38,ST0013,Completed
ORD0136814,CUST022728,2024-11-12,P0519,1,60047.38,60047.38,ST0021,Completed
ORD0245327,CUST015472,2024-11-12,P0082,1,59210.32,59210.32,ST0058,Completed
ORD0178362,CUST041043,2024-11-12,P0415,1,49900.48,49900.48,ST0019,Completed
ORD0033638,CUST049572,2024-11-12,P0536,1,59022.01,59022.01,ST0007,Completed
ORD0219343,CUST036725,2024-11-12,P0451,1,66466.12,66466.12,ST0015,Completed
ORD0115262,CUST044390,2024-11-12,P0452,1,17278.29,17278.29,ST0010,Completed
ORD0234944,CUST039253,2024-11-12,P0316,1,36884.91,36884.91,ST0013,Completed
ORD0210051,CUST004652,2024-11-12,P0531,2,36555.62,73111.24,ST0029,Completed
ORD0127200,CUST028851,2024-11-12,P0565,1,44634.73,44634.73,ST0023,Completed
ORD0048571,CUST046063,2024-11-12,P0086,2,31976.29,63952.58,ST0051,Completed
ORD0017606,CUST007866,2024-11-12,P0252,2,39419.93,78839.86,ST0044,Completed
ORD0105577,CUST032641,2024-11-12,P0454,1,78564.86,78564.86,ST0045,Completed
ORD0141347,CUST048781,2024-11-12,P0036,1,92955.59,92955.59,ST0025,Completed
ORD0105502,CUST024748,2024-11-12,P0192,1,51801.71,51801.71,ST0011,Completed
ORD0068851,CUST018926,2024-11-12,P0071,1,16811.27,16811.27,ST0043,Completed
ORD0101134,CUST035347,2024-11-12,P0254,1,55704.65,55704.65,ST0030,Completed
ORD0069999,CUST046214,2024-11-12,P0123,1,27198.5,27198.5,ST0031,Completed
ORD0131209,CUST027941,2024-11-12,P0529,2,48535.18,97070.36,ST0042,Completed
ORD0094420,CUST039761,2024-11-12,P0545,1,38442.63,38442.63,ST0025,Completed
ORD0199765,CUST044521,2024-11-12,P0207,1,18972.67,18972.67,ST0053,Completed
ORD0058128,CUST012959,2024-11-12,P0258,2,26324.26,52648.52,ST0020,Completed
ORD0135082,CUST035959,2024-11-12,P0447,2,34148.79,68297.58,ST0038,Completed
ORD0006033,CUST004891,2024-11-12,P0554,2,42247.36,84494.72,ST0021,Completed
ORD0100331,CUST019640,2024-11-12,P0511,1,32459.11,32459.11,ST0052,Completed
ORD0058225,CUST003256,2024-11-12,P0231,1,37540.12,37540.12,ST0021,Completed
ORD0112014,CUST041997,2024-11-12,P0391,2,17309.21,34618.42,ST0039,Completed
ORD0100528,CUST013055,2024-11-12,P0166,1,61577.77,61577.77,ST0047,Completed
ORD0188995,CUST015509,2024-11-12,P0551,1,33111.72,33111.72,ST0011,Completed
ORD0040571,CUST033427,2024-11-12,P0537,1,68577.21,68577.21,ST0054,Completed
ORD0146967,CUST047594,2024-11-12,P0561,1,18411.97,18411.97,ST0010,Completed
ORD0026101,CUST046920,2024-11-12,P0208,1,29845.39,29845.39,ST0024,Completed
ORD0015152,CUST040185,2024-11-12,P0386,1,106482.45,106482.45,ST0042,Completed
ORD0106199,CUST040865,2024-11-12,P0056,1,132582.51,132582.51,ST0024,Completed
ORD0100639,CUST014993,2024-11-12,P0092,1,53678.5,53678.5,ST0060,Completed
ORD0144798,CUST017863,2024-11-12,P0592,1,38560.68,38560.68,ST0024,Completed
ORD0005850,CUST045852,2024-11-12,P0102,2,40793.79,81587.58,ST0011,Completed
ORD0115302,CUST005880,2024-11-12,P0589,1,49528.38,49528.38,ST0039,Completed
ORD0082338,CUST028400,2024-11-12,P0527,1,68625.54,68625.54,ST0035,Completed
ORD0158289,CUST001506,2024-11-12,P0018,1,32446.81,32446.81,ST0008,Completed
ORD0106504,CUST042469,2024-11-12,P0032,1,53643.45,53643.45,ST0049,Completed
ORD0144731,CUST031508,2024-11-12,P0322,2,37294.38,74588.76,ST0028,Completed
ORD0058699,CUST043784,2024-11-12,P0042,1,28468.9,28468.9,ST0018,Completed
ORD0058018,CUST026217,2024-11-12,P0135,1,47611.3,47611.3,ST0009,Completed
ORD0057668,CUST037278,2024-11-12,P0014,1,13858.24,13858.24,ST0030,Completed
ORD0189642,CUST012791,2024-11-12,P0053,2,49163.39,98326.78,ST0006,Completed
ORD0071190,CUST049324,2024-11-12,P0043,1,10591.73,10591.73,ST0024,Completed
ORD0199419,CUST004463,2024-11-12,P0217,1,34330.1,34330.1,ST0015,Completed
ORD0113171,CUST038676,2024-11-12,P0155,1,24340.03,24340.03,ST0043,Completed
ORD0234712,CUST027444,2024-11-12,P0237,2,31921.1,63842.2,ST0027,Completed
ORD0159586,CUST022252,2024-11-12,P0120,2,12409.38,24818.76,ST0023,Completed
ORD0032256,CUST025721,2024-11-12,P0571,1,34603.34,34603.34,ST0023,Completed
ORD0169808,CUST003810,2024-11-12,P0372,1,54286.22,54286.22,ST0046,Completed
ORD0062051,CUST041882,2024-11-12,P0224,1,56367.45,56367.45,ST0034,Completed
ORD0020234,CUST026141,2024-11-12,P0509,1,54082.28,54082.28,ST0043,Completed
ORD0036323,CUST014572,2024-11-12,P0434,1,85249.94,85249.94,ST0055,Completed
ORD0032114,CUST000152,2024-11-12,P0422,2,23948.91,47897.82,ST0008,Completed
ORD0086163,CUST047314,2024-11-12,P0317,1,25014.29,25014.29,ST0003,Completed
ORD0193946,CUST002900,2024-11-12,P0592,1,38560.68,38560.68,ST0003,Completed
ORD0246310,CUST018042,2024-11-12,P0561,1,18411.97,18411.97,ST0029,Completed
ORD0062244,CUST014982,2024-11-12,P0507,1,130450.34,130450.34,ST0027,Completed
ORD0086087,CUST031034,2024-11-12,P0013,1,16249.87,16249.87,ST0027,Completed
ORD0247005,CUST048093,2024-11-12,P0431,1,42994.35,42994.35,ST0033,Completed
ORD0085157,CUST004884,2024-11-12,P0052,1,37385.02,37385.02,ST0022,Completed
ORD0050677,CUST019170,2024-11-12,P0439,1,37290.0,37290.0,ST0009,Completed
ORD0195899,CUST042408,2024-11-12,P0199,2,52333.51,104667.02,ST0010,Completed
ORD0169192,CUST043146,2024-11-12,P0237,1,31921.1,31921.1,ST0043,Completed
ORD0042762,CUST013347,2024-11-12,P0559,1,18849.04,18849.04,ST0059,Completed
ORD0169396,CUST032768,2024-11-12,P0219,2,27326.75,54653.5,ST0009,Completed
ORD0246826,CUST011155,2024-11-12,P0263,1,52373.81,52373.81,ST0015,Completed
ORD0040755,CUST049941,2024-11-12,P0265,1,64406.04,64406.04,ST0028,Completed
ORD0212947,CUST021312,2024-11-12,P0401,2,35433.47,70866.94,ST0048,Completed
ORD0045371,CUST048008,2024-11-12,P0142,1,64934.19,64934.19,ST0021,Completed
ORD0193285,CUST035615,2024-11-12,P0216,1,75382.9,75382.9,ST0013,Completed
ORD0064045,CUST015824,2024-11-12,P0581,2,26971.46,53942.92,ST0014,Completed
ORD0021812,CUST019051,2024-11-12,P0429,1,142373.76,142373.76,ST0052,Completed
ORD0231933,CUST028807,2024-11-12,P0374,2,45674.17,91348.34,ST0009,Completed
ORD0194608,CUST025878,2024-11-12,P0061,1,24440.4,24440.4,ST0040,Completed
ORD0104086,CUST002106,2024-11-12,P0403,1,29448.8,29448.8,ST0019,Completed
ORD0031477,CUST025366,2024-11-12,P0232,1,66430.09,66430.09,ST0052,Completed
ORD0155263,CUST019657,2024-11-12,P0263,1,52373.81,52373.81,ST0012,Completed
ORD0063175,CUST040390,2024-11-12,P0424,1,17492.36,17492.36,ST0045,Completed
ORD0213344,CUST018184,2024-11-12,P0267,2,46504.75,93009.5,ST0017,Completed
ORD0147529,CUST023748,2024-11-12,P0554,1,42247.36,42247.36,ST0005,Completed
ORD0065977,CUST013975,2024-11-12,P0177,1,30819.97,30819.97,ST0056,Completed
ORD0033126,CUST012382,2024-11-12,P0223,2,15272.14,30544.28,ST0052,Completed
ORD0158874,CUST019475,2024-11-12,P0462,1,25031.99,25031.99,ST0005,Completed
ORD0162347,CUST007682,2024-11-12,P0105,1,66494.87,66494.87,ST0022,Completed
ORD0221510,CUST018779,2024-11-12,P0549,2,35439.74,70879.48,ST0037,Completed
ORD0177806,CUST007508,2024-11-12,P0044,1,80479.93,80479.93,ST0003,Completed
ORD0168653,CUST028851,2024-11-12,P0397,1,127262.76,127262.76,ST0005,Completed
ORD0212731,CUST016853,2024-11-12,P0373,1,28850.46,28850.46,ST0043,Completed
ORD0032869,CUST039807,2024-11-12,P0006,1,18960.62,18960.62,ST0054,Completed
ORD0247625,CUST024704,2024-11-12,P0208,1,29845.39,29845.39,ST0036,Completed
ORD0152348,CUST032348,2024-11-12,P0551,1,33111.72,33111.72,ST0009,Completed
ORD0116365,CUST013604,2024-11-12,P0270,2,24267.92,48535.84,ST0047,Completed
ORD0087007,CUST012446,2024-11-12,P0600,1,29611.88,29611.88,ST0002,Completed
ORD0159125,CUST017187,2024-11-12,P0331,1,39350.24,39350.24,ST0058,Completed
ORD0153152,CUST035469,2024-11-12,P0257,1,42322.02,42322.02,ST0031,Completed
ORD0245694,CUST039549,2024-11-12,P0003,1,51901.37,51901.37,ST0044,Completed
ORD0018374,CUST033731,2024-11-12,P0276,1,37725.95,37725.95,ST0024,Completed
ORD0005095,CUST045802,2024-11-12,P0524,1,92610.74,92610.74,ST0023,Completed
ORD0086736,CUST026378,2024-11-12,P0086,1,31976.29,31976.29,ST0006,Completed
ORD0045790,CUST042813,2024-11-12,P0365,1,50587.03,50587.03,ST0029,Completed
ORD0096515,CUST002355,2024-11-12,P0052,2,37385.02,74770.04,ST0020,Completed
ORD0161410,CUST024877,2024-11-12,P0576,1,34368.74,34368.74,ST0034,Completed
ORD0004828,CUST008431,2024-11-12,P0493,1,34816.03,34816.03,ST0060,Completed
ORD0066840,CUST029306,2024-11-12,P0356,1,133194.33,133194.33,ST0002,Completed
ORD0123376,CUST022134,2024-11-12,P0077,1,126837.98,126837.98,ST0016,Completed
ORD0104831,CUST003551,2024-11-12,P0201,2,18014.94,36029.88,ST0058,Completed
ORD0086826,CUST042604,2024-11-12,P0351,1,57433.97,57433.97,ST0009,Completed
ORD0191938,CUST002217,2024-11-12,P0015,2,16745.41,33490.82,ST0031,Completed
ORD0177302,CUST019085,2024-11-12,P0316,1,36884.91,36884.91,ST0013,Completed
ORD0060910,CUST036438,2024-11-12,P0198,1,126265.3,126265.3,ST0040,Completed
ORD0002906,CUST036049,2024-11-12,P0250,1,39435.35,39435.35,ST0017,Completed
ORD0215360,CUST000911,2024-11-12,P0302,2,32564.88,65129.76,ST0035,Completed
ORD0142000,CUST031416,2024-11-12,P0257,2,42322.02,84644.04,ST0051,Completed
ORD0204848,CUST003883,2024-11-12,P0268,1,19530.11,19530.11,ST0057,Completed
ORD0124121,CUST027313,2024-11-12,P0059,1,100786.8,100786.8,ST0042,Completed
ORD0239731,CUST010141,2024-11-12,P0275,1,45738.62,45738.62,ST0055,Completed
ORD0204328,CUST015475,2024-11-12,P0272,2,14539.67,29079.34,ST0052,Completed
ORD0239475,CUST003973,2024-11-12,P0433,1,47084.89,47084.89,ST0013,Completed
ORD0027889,CUST028706,2024-11-12,P0202,1,60594.62,60594.62,ST0012,Completed
ORD0010782,CUST025554,2024-11-12,P0158,1,19966.97,19966.97,ST0015,Completed
ORD0113588,CUST020030,2024-11-12,P0219,1,27326.75,27326.75,ST0028,Completed
ORD0107500,CUST032497,2024-11-12,P0100,2,19227.75,38455.5,ST0001,Completed
ORD0157076,CUST010194,2024-11-12,P0064,1,79094.04,79094.04,ST0054,Completed
ORD0117553,CUST043083,2024-11-12,P0246,1,34839.66,34839.66,ST0051,Completed
ORD0146255,CUST019464,2024-11-12,P0106,2,13868.57,27737.14,ST0057,Completed
ORD0055967,CUST045171,2024-11-12,P0473,1,15802.71,15802.71,ST0019,Completed
ORD0048209,CUST001879,2024-11-12,P0534,1,66041.98,66041.98,ST0060,Completed
ORD0224933,CUST004486,2024-11-12,P0392,2,45713.53,91427.06,ST0008,Completed
ORD0079580,CUST040482,2024-11-12,P0238,1,159195.0,159195.0,ST0024,Completed
ORD0115496,CUST043947,2024-11-12,P0194,2,11601.88,23203.76,ST0012,Completed
ORD0133663,CUST033518,2024-11-12,P0373,1,28850.46,28850.46,ST0023,Completed
ORD0238897,CUST029979,2024-11-12,P0208,1,29845.39,29845.39,ST0035,Completed
ORD0183199,CUST040332,2024-11-12,P0187,1,59839.9,59839.9,ST0051,Completed
ORD0223978,CUST001709,2024-11-12,P0214,1,13117.21,13117.21,ST0037,Completed
ORD0076086,CUST027828,2024-11-12,P0383,1,112413.95,112413.95,ST0054,Completed
ORD0037943,CUST000330,2024-11-12,P0555,1,99559.84,99559.84,ST0004,Completed
ORD0044152,CUST038677,2024-11-12,P0073,2,42654.16,85308.32,ST0051,Completed
ORD0180253,CUST038018,2024-11-12,P0043,1,10591.73,10591.73,ST0022,Completed
ORD0248709,CUST031876,2024-11-12,P0210,1,11112.5,11112.5,ST0046,Completed
ORD0074180,CUST016770,2024-11-12,P0526,1,152001.2,152001.2,ST0056,Completed
ORD0074115,CUST024349,2024-11-12,P0321,1,8447.31,8447.31,ST0002,Completed
ORD0108406,CUST033335,2024-11-12,P0099,1,105512.4,105512.4,ST0021,Completed
ORD0183200,CUST004643,2024-11-12,P0431,1,42994.35,42994.35,ST0002,Completed
ORD0238600,CUST046592,2024-11-12,P0387,1,75602.29,75602.29,ST0035,Completed
ORD0075288,CUST042734,2024-11-12,P0460,1,9299.25,9299.25,ST0027,Completed
ORD0225850,CUST034187,2024-11-12,P0500,2,49043.61,98087.22,ST0002,Completed
ORD0075986,CUST006478,2024-11-12,P0329,1,36068.46,36068.46,ST0027,Completed
ORD0030105,CUST037368,2024-11-12,P0304,1,35501.01,35501.01,ST0050,Completed
ORD0220356,CUST030310,2024-11-12,P0325,2,19267.29,38534.58,ST0012,Completed
ORD0011657,CUST006724,2024-11-12,P0340,2,34497.9,68995.8,ST0012,Completed
ORD0240176,CUST001334,2024-11-12,P0421,1,53502.09,53502.09,ST0033,Completed
ORD0139040,CUST013832,2024-11-12,P0372,1,54286.22,54286.22,ST0057,Completed
ORD0225220,CUST041335,2024-11-12,P0353,1,18553.92,18553.92,ST0034,Completed
ORD0075832,CUST033841,2024-11-12,P0119,1,32915.37,32915.37,ST0011,Completed
ORD0054481,CUST010140,2024-11-12,P0369,1,55827.56,55827.56,ST0015,Completed
ORD0220363,CUST049210,2024-11-12,P0437,1,60062.22,60062.22,ST0033,Completed
ORD0153960,CUST012412,2024-11-12,P0478,2,39796.51,79593.02,ST0058,Completed
ORD0243002,CUST024015,2024-11-12,P0191,1,23952.94,23952.94,ST0055,Completed
ORD0077164,CUST049089,2024-11-12,P0572,1,12843.84,12843.84,ST0011,Completed
ORD0037990,CUST044953,2024-11-12,P0045,1,66443.69,66443.69,ST0045,Completed
ORD0120855,CUST004684,2024-11-12,P0024,1,62613.04,62613.04,ST0014,Completed
ORD0240672,CUST040450,2024-11-12,P0462,1,25031.99,25031.99,ST0044,Completed
ORD0008438,CUST024491,2024-11-12,P0125,1,12929.88,12929.88,ST0040,Completed
ORD0157705,CUST041179,2024-11-12,P0004,1,59196.76,59196.76,ST0014,Completed
ORD0037843,CUST043060,2024-11-12,P0413,1,140853.91,140853.91,ST0016,Completed
ORD0075550,CUST012809,2024-11-12,P0496,2,35751.02,71502.04,ST0048,Completed
ORD0145786,CUST023453,2024-11-12,P0269,1,121254.5,121254.5,ST0011,Completed
ORD0139184,CUST040918,2024-11-12,P0574,1,30558.96,30558.96,ST0031,Completed
ORD0076917,CUST004389,2024-11-12,P0192,1,51801.71,51801.71,ST0035,Completed
ORD0240845,CUST030710,2024-11-12,P0065,2,46149.18,92298.36,ST0031,Completed
ORD0208466,CUST001525,2024-11-12,P0531,1,36555.62,36555.62,ST0018,Completed
ORD0077095,CUST033378,2024-11-12,P0210,2,11112.5,22225.0,ST0053,Completed
ORD0012067,CUST046463,2024-11-12,P0256,1,26569.16,26569.16,ST0023,Completed
ORD0013391,CUST037976,2024-11-12,P0316,2,36884.91,73769.82,ST0049,Completed
ORD0213883,CUST043007,2024-11-12,P0232,1,66430.09,66430.09,ST0015,Completed
ORD0013398,CUST016598,2024-11-12,P0056,1,132582.51,132582.51,ST0045,Completed
ORD0243941,CUST023938,2024-11-12,P0529,1,48535.18,48535.18,ST0008,Completed
ORD0053630,CUST004117,2024-11-12,P0271,1,75236.85,75236.85,ST0021,Completed
ORD0001545,CUST010877,2024-11-12,P0363,1,22442.46,22442.46,ST0034,Completed
ORD0073242,CUST016618,2024-11-12,P0359,1,24048.69,24048.69,ST0017,Completed
ORD0139933,CUST020330,2024-11-12,P0590,2,30476.83,60953.66,ST0042,Completed
ORD0009364,CUST017538,2024-11-12,P0467,1,151543.34,151543.34,ST0032,Completed
ORD0081277,CUST014215,2024-11-12,P0262,1,48869.43,48869.43,ST0037,Completed
ORD0073089,CUST011588,2024-11-12,P0295,2,43239.3,86478.6,ST0025,Completed
ORD0208220,CUST028548,2024-11-12,P0030,1,150841.26,150841.26,ST0020,Completed
ORD0081555,CUST022018,2024-11-12,P0580,1,109676.71,109676.71,ST0054,Completed
ORD0137133,CUST046158,2024-11-12,P0546,1,99697.22,99697.22,ST0013,Completed
ORD0009383,CUST000151,2024-11-12,P0476,1,33576.33,33576.33,ST0028,Completed
ORD0224443,CUST025608,2024-11-12,P0140,1,29877.28,29877.28,ST0021,Completed
ORD0099497,CUST042250,2024-11-12,P0048,1,159764.3,159764.3,ST0005,Completed
ORD0226921,CUST042411,2024-11-12,P0526,1,152001.2,152001.2,ST0058,Completed
ORD0072491,CUST040464,2024-11-12,P0120,1,12409.38,12409.38,ST0047,Completed
ORD0014578,CUST041075,2024-11-12,P0243,1,41353.48,41353.48,ST0059,Completed
ORD0026681,CUST033309,2024-11-12,P0587,1,48660.33,48660.33,ST0054,Completed
ORD0148499,CUST024152,2024-11-12,P0563,1,90983.1,90983.1,ST0048,Completed
ORD0056754,CUST036273,2024-11-12,P0269,1,121254.5,121254.5,ST0005,Completed
ORD0073463,CUST018534,2024-11-12,P0012,1,66598.7,66598.7,ST0045,Completed
ORD0115338,CUST018659,2024-11-12,P0554,1,42247.36,42247.36,ST0047,Completed
